"institution","id","doi","publisher","publicationYear","resourceType","resourceTypeGeneral","url","metadataVersion","citationCount","versionCount","registered","subjects","dates","relatedIdentifiers","sizes","rightsList","descriptions","geoLocations","fundingReferences","formats","titles","creators","language","container.title","publisher_plus","group"
"Minnesota","10.13020/d6t590","10.13020/d6t590","Data Repository for the University of Minnesota (DRUM)","2016","Software Code||Field Study Data","Dataset","http://hdl.handle.net/11299/181607",1,1,0,"2016-08-12T21:30:43Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6pc72","10.13020/d6pc72","Data Repository for the University of Minnesota (DRUM)","2016","Spatial Data||Map","Dataset","http://hdl.handle.net/11299/181533",1,0,0,"2016-08-16T21:02:09Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6jp4s","10.13020/d6jp4s","Data Repository for the University of Minnesota (DRUM)","2016","Spatial Data||Map","Dataset","http://hdl.handle.net/11299/181555",1,1,0,"2016-08-16T21:08:36Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6dw2v","10.13020/d6dw2v","Data Repository for the University of Minnesota (DRUM)","2016","Spatial Data||Map","Dataset","http://hdl.handle.net/11299/181531",1,0,0,"2016-08-16T21:14:36Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6959b","10.13020/d6959b","Data Repository for the University of Minnesota (DRUM)","2016","Spatial Data||Map","Dataset","http://hdl.handle.net/11299/181532",2,2,0,"2016-08-16T21:21:16Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d65c7d","10.13020/d65c7d","Data Repository for the University of Minnesota (DRUM)","2016","Genomics Data","Dataset","http://hdl.handle.net/11299/181502",1,3,0,"2016-08-22T14:43:05Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d61p44","10.13020/d61p44","Data Repository for the University of Minnesota (DRUM)","2016","Survey Data-Quantitative","Dataset","http://hdl.handle.net/11299/181837",1,0,0,"2016-08-24T13:42:30Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6ww26","10.13020/d6ww26","Data Repository for the University of Minnesota (DRUM)","2016","Survey Data-Quantitative","Dataset","http://hdl.handle.net/11299/181838",1,0,0,"2016-08-24T13:58:41Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6s59p","10.13020/d6s59p","Data Repository for the University of Minnesota (DRUM)","2016",NA,"Dataset","http://hdl.handle.net/11299/181996",1,0,0,"2016-09-21T19:43:01Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6nc7r","10.13020/d6nc7r","Data Repository for the University of Minnesota (DRUM)","2016","Survey Data-Quantitative","Dataset","http://hdl.handle.net/11299/181833",2,1,0,"2016-09-30T19:56:21Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6d01h","10.13020/d6d01h","Data Repository for the University of Minnesota (DRUM)","2016","Spatial Data||Image||Video or Animation","Dataset","http://hdl.handle.net/11299/182076",1,1,0,"2016-10-06T21:52:14Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d68591","10.13020/d68591","Data Repository for the University of Minnesota (DRUM)","2016",NA,"Dataset","http://hdl.handle.net/11299/182551",1,0,0,"2016-10-10T18:52:12Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d64g6r","10.13020/d64g6r","Data Repository for the University of Minnesota (DRUM)","2016","Genomics Data","Dataset","http://hdl.handle.net/11299/182430",1,1,0,"2016-10-12T13:22:26Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d60p4t","10.13020/d60p4t","Data Repository for the University of Minnesota (DRUM)","2016","Observational Data","Dataset","http://hdl.handle.net/11299/182086",1,0,0,"2016-10-21T14:16:09Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6w01v","10.13020/d6w01v","Data Repository for the University of Minnesota (DRUM)","2016","Genomics Data","Dataset","http://hdl.handle.net/11299/183048",1,1,0,"2016-11-17T19:54:09Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6r59c","10.13020/d6r59c","Data Repository for the University of Minnesota (DRUM)","2016",NA,"Dataset","http://hdl.handle.net/11299/183086",1,4,0,"2016-11-29T21:51:10Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6mg63","10.13020/d6mg63","Data Repository for the University of Minnesota (DRUM)","2016",NA,"Dataset","http://hdl.handle.net/11299/183102",1,1,0,"2016-12-07T19:24:16Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6gp45","10.13020/d6gp45","Data Repository for the University of Minnesota (DRUM)","2016","Software Code","Dataset","http://hdl.handle.net/11299/183407",1,1,0,"2016-12-22T13:41:30Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6c016","10.13020/d6c016","Data Repository for the University of Minnesota (DRUM)","2017","Spatial Data||Map","Dataset","http://hdl.handle.net/11299/183470",3,0,0,"2017-01-12T17:03:37Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6759q","10.13020/d6759q","Data Repository for the University of Minnesota (DRUM)","2017","Experimental Data","Dataset","http://hdl.handle.net/11299/184114",1,1,0,"2017-02-13T17:09:20Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d63g6f","10.13020/d63g6f","Data Repository for the University of Minnesota (DRUM)","2017","Spatial Data||Report","Dataset","http://hdl.handle.net/11299/183801",1,0,0,"2017-02-13T19:25:51Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6zp4h","10.13020/d6zp4h","Data Repository for the University of Minnesota (DRUM)","2017","Software Code||Audio","Dataset","http://hdl.handle.net/11299/184115",1,1,0,"2017-02-13T19:30:59Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6xs3v","10.13020/d6xs3v","Data Repository for the University of Minnesota (DRUM)","2017","Spatial Data","Dataset","http://hdl.handle.net/11299/183618",1,0,0,"2017-02-16T19:00:30Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6n883","10.13020/d6n883","Data Repository for the University of Minnesota (DRUM)","2017","Observational Data","Dataset","http://hdl.handle.net/11299/184215",4,1,0,"2017-02-22T15:27:18Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6bs3k","10.13020/d6bs3k","Data Repository for the University of Minnesota (DRUM)","2017","Simulation Data","Dataset","http://hdl.handle.net/11299/184711",1,1,0,"2017-03-06T15:14:26Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d62c7g","10.13020/d62c7g","Data Repository for the University of Minnesota (DRUM)","2017",NA,"Dataset","http://hdl.handle.net/11299/184899",1,1,0,"2017-03-09T21:05:31Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6rw2z","10.13020/d6rw2z","Data Repository for the University of Minnesota (DRUM)","2017",NA,"Dataset","http://hdl.handle.net/11299/185061",1,0,0,"2017-03-30T18:50:30Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6n30b","10.13020/d6n30b","Data Repository for the University of Minnesota (DRUM)","2017","Software Code","Dataset","http://hdl.handle.net/11299/185411",1,1,0,"2017-03-30T20:20:13Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6gc76","10.13020/d6gc76","Data Repository for the University of Minnesota (DRUM)","2017","Genomics Data","Dataset","http://hdl.handle.net/11299/185533",1,0,0,"2017-04-13T23:58:56Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6bp4x","10.13020/d6bp4x","Data Repository for the University of Minnesota (DRUM)","2017","Dataset","Dataset","http://hdl.handle.net/11299/185544",1,0,0,"2017-04-17T14:46:42Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6601n","10.13020/d6601n","Data Repository for the University of Minnesota (DRUM)","2017","Field Study Data","Dataset","http://hdl.handle.net/11299/187689",2,1,0,"2017-04-20T15:51:09Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d62595","10.13020/d62595","Data Repository for the University of Minnesota (DRUM)","2017",NA,"Dataset","http://hdl.handle.net/11299/185430",1,0,0,"2017-04-21T14:21:54Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6wg6k","10.13020/d6wg6k","Data Repository for the University of Minnesota (DRUM)","2017","Spatial Data||Observational Data","Dataset","http://hdl.handle.net/11299/185412",1,0,0,"2017-04-25T21:25:21Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6m01c","10.13020/d6m01c","Data Repository for the University of Minnesota (DRUM)","2017","Field Study Data","Dataset","http://hdl.handle.net/11299/187690",1,2,0,"2017-04-26T13:33:02Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d69k5z","10.13020/d69k5z","Data Repository for the University of Minnesota (DRUM)","2017","Observational Data","Dataset","http://hdl.handle.net/11299/187572",2,1,0,"2017-05-10T15:55:42Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6130r","10.13020/d6130r","Data Repository for the University of Minnesota (DRUM)","2017",NA,"Dataset","http://hdl.handle.net/11299/185506",1,1,0,"2017-05-12T13:41:10Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6w89n","10.13020/d6w89n","Data Repository for the University of Minnesota (DRUM)","2017","Experimental Data","Dataset","http://hdl.handle.net/11299/188066",1,1,0,"2017-05-23T14:56:42Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6qk5p","10.13020/d6qk5p","Data Repository for the University of Minnesota (DRUM)","2017","Simulation Data","Dataset","http://hdl.handle.net/11299/188126",1,1,0,"2017-05-24T01:55:23Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6f60h","10.13020/d6f60h","Data Repository for the University of Minnesota (DRUM)","2017","Experimental Data||Other Dataset","Dataset","http://hdl.handle.net/11299/188065",1,1,0,"2017-05-25T20:17:17Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d64p42","10.13020/d64p42","Data Repository for the University of Minnesota (DRUM)","2017","Field Study Data||Programming Software Code","Dataset","http://hdl.handle.net/11299/188290",1,1,0,"2017-06-03T16:25:49Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6v599","10.13020/d6v599","Data Repository for the University of Minnesota (DRUM)","2017","Experimental Data","Dataset","http://hdl.handle.net/11299/188064",1,1,0,"2017-06-06T14:26:42Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6c04b","10.13020/d6c04b","Data Repository for the University of Minnesota (DRUM)","2017","Genomics Data","Dataset","http://hdl.handle.net/11299/188032",2,0,0,"2017-06-23T21:19:39Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6595z","10.13020/d6595z","Data Repository for the University of Minnesota (DRUM)","2017","Experimental Data||Observational Data","Dataset","http://hdl.handle.net/11299/188294",1,1,0,"2017-06-26T23:52:59Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6vt0f","10.13020/d6vt0f","Data Repository for the University of Minnesota (DRUM)","2017","Human Subjects Data||Survey Data-Quantitative","Dataset","http://hdl.handle.net/11299/188687",1,1,0,"2017-07-13T17:25:43Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6kd4b","10.13020/d6kd4b","Data Repository for the University of Minnesota (DRUM)","2017","Field Study Data","Dataset","http://hdl.handle.net/11299/189099",1,1,0,"2017-07-25T21:23:30Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6fm2d","10.13020/d6fm2d","Data Repository for the University of Minnesota (DRUM)","2017","Field Study Data","Dataset","http://hdl.handle.net/11299/189096",1,1,0,"2017-07-26T13:58:37Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d69w9k","10.13020/d69w9k","Data Repository for the University of Minnesota (DRUM)","2017","Field Study Data","Dataset","http://hdl.handle.net/11299/189095",1,1,0,"2017-07-26T14:10:42Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6637z","10.13020/d6637z","Data Repository for the University of Minnesota (DRUM)","2017","Field Study Data","Dataset","http://hdl.handle.net/11299/189094",1,1,0,"2017-07-26T14:18:44Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d62d52","10.13020/d62d52","Data Repository for the University of Minnesota (DRUM)","2017","Field Study Data","Dataset","http://hdl.handle.net/11299/189093",1,1,0,"2017-07-26T14:23:20Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6xm2r","10.13020/d6xm2r","Data Repository for the University of Minnesota (DRUM)","2017","Experimental Data","Dataset","http://hdl.handle.net/11299/189120",1,1,0,"2017-07-26T21:15:44Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6sx0v","10.13020/d6sx0v","Data Repository for the University of Minnesota (DRUM)","2017","Field Study Data","Dataset","http://hdl.handle.net/11299/189125",1,0,0,"2017-07-28T17:52:30Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d68w98","10.13020/d68w98","Data Repository for the University of Minnesota (DRUM)","2017","Experimental Data","Dataset","http://hdl.handle.net/11299/189323",1,0,0,"2017-08-17T15:49:12Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d60d42","10.13020/d60d42","Data Repository for the University of Minnesota (DRUM)","2017","Field Study Data||Statistical Computing Software Code","Dataset","http://hdl.handle.net/11299/188752",1,1,0,"2017-08-23T21:15:22Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6vq25","10.13020/d6vq25","Data Repository for the University of Minnesota (DRUM)","2017","Programming Software Code","Dataset","http://hdl.handle.net/11299/189569",1,1,0,"2017-08-24T18:25:05Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6qx07","10.13020/d6qx07","Data Repository for the University of Minnesota (DRUM)","2017","Programming Software Code","Dataset","http://hdl.handle.net/11299/189570",1,0,0,"2017-08-24T18:27:34Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6m66b","10.13020/d6m66b","Data Repository for the University of Minnesota (DRUM)","2017","Experimental Data","Dataset","http://hdl.handle.net/11299/189583",1,1,0,"2017-08-24T20:09:08Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6q08z","10.13020/d6q08z","Data Repository for the University of Minnesota (DRUM)","2017","Experimental Data||Human Subjects Data","Dataset","http://hdl.handle.net/11299/189704",3,1,0,"2017-09-05T13:42:29Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6k661","10.13020/d6k661","Data Repository for the University of Minnesota (DRUM)","2017","Field Study Data","Dataset","http://hdl.handle.net/11299/189008",1,0,0,"2017-09-06T13:33:02Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6fh44","10.13020/d6fh44","Data Repository for the University of Minnesota (DRUM)","2017","Experimental Data||Field Study Data||Spatial Data","Dataset","http://hdl.handle.net/11299/189907",1,3,0,"2017-09-11T17:04:23Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/d6dh3f","10.13020/d6dh3f","Data Repository for the University of Minnesota (DRUM)","2017","Spatial Data","Dataset","http://hdl.handle.net/11299/190187",1,0,0,"2017-09-22T18:10:36Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
