"institution","id","type","DOI","identifiers","creators","titles","publisher","container_type","container_title","container_volume","container_firstPage","container_identifier","container_identifierType","container_lastPage","publicationYear","subjects","contributors","dates","language","ris","bibtex","citeproc","schemaOrg","resourceType","resourceTypeGeneral","relatedIdentifiers","sizes","formats","version","rightsList","descriptions","geoLocations","fundingReferences","URL","contentUrl","metadataVersion","schemaVersion","source","isActive","state","reason","viewCount","downloadCount","referenceCount","citationCount","partCount","partOfCount","versionCount","versionOfCount","created","registered","published","updated","data_id","data_type","container_issue","group","member","reference-count","title","created.date-parts2","created.date-parts3","created.date-time","created.timestamp","name","doi","url","container.title","publisher_plus"
"Virginia Tech","10.15787/vtt1bc7p","dois","10.15787/vtt1bc7p",<list>,<list>,<list>,"Virginia Tech Transportation Institute",NA,NA,NA,NA,NA,NA,NA,"2015",<list>,<list>,<list>,NA,"DATA","misc","dataset","Dataset","Dataset/CSV Files with Kinematics Data for 10 Locations, Excel File with Subsets of Trip Summaries, Vehicle and Driver Questionnaires","Dataset",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://dataverse.vtti.vt.edu/citation?persistentId=doi:10.15787/VTT1/OKDEFU",<list>,4,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2015-12-04T16:46:12Z","2015-12-04T16:46:13Z",NA,"2020-08-19T21:56:12Z","vt.vttidata","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.15787/vtt16p4j","dois","10.15787/vtt16p4j",<list>,<list>,<list>,"Virginia Tech Transportation Institute",NA,NA,NA,NA,NA,NA,NA,"2015",<list>,<list>,<list>,NA,"DATA","misc","dataset","Dataset","Dataset/CSV Files with Kinematics Data, Excel File with Subsets of Events Detail, Trip Summary, Vehicle Detail and Driver Questionnaires Tables","Dataset",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://dataverse.vtti.vt.edu/citation?persistentId=doi:10.15787/VTT1/MINAXO",<list>,5,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2015-12-04T16:54:58Z","2015-12-04T16:54:59Z",NA,"2020-08-19T21:56:13Z","vt.vttidata","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.15787/vtt1301s","dois","10.15787/vtt1301s",<list>,<list>,<list>,"Virginia Tech Transportation Institute",NA,NA,NA,NA,NA,NA,NA,"2015",<list>,<list>,<list>,NA,"DATA","misc","dataset","Dataset","Dataset/CSV Files with Kinematics Data, Clipped Forward Video, and Clipped Rear Video","Dataset",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://dataverse.vtti.vt.edu/citation?persistentId=doi:10.15787/VTT1/OKDEFU",<list>,6,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2015-12-04T17:04:54Z","2015-12-04T17:04:55Z",NA,"2020-08-19T21:56:21Z","vt.vttidata","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.15787/vtt1z59x","dois","10.15787/vtt1z59x",<list>,<list>,<list>,"Virginia Tech Transportation Institute",NA,NA,NA,NA,NA,NA,NA,"2015",<list>,<list>,<list>,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://dataverse.vtti.vt.edu/citation?persistentId=doi:10.15787/VTT1/TE3UOG",<list>,11,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2015-12-07T18:09:17Z","2015-12-07T18:09:18Z",NA,"2020-08-19T21:56:29Z","vt.vttidata","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.15787/vtt1tg6s","dois","10.15787/vtt1tg6s",<list>,<list>,<list>,"Virginia Tech Transportation Institute",NA,NA,NA,NA,NA,NA,NA,"2015",<list>,<list>,<list>,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://dataverse.vtti.vt.edu/citation?persistentId=doi:10.15787/VTT1/XDE0VR",<list>,7,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2015-12-09T21:38:45Z","2015-12-09T21:38:46Z",NA,"2020-08-19T21:57:23Z","vt.vttidata","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.15787/vtt1pp4v","dois","10.15787/vtt1pp4v",<list>,<list>,<list>,"Virginia Tech Transportation Institute",NA,NA,NA,NA,NA,NA,NA,"2014",<list>,<list>,<list>,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://dataverse.vtti.vt.edu/citation?persistentId=doi:10.15787/VTT1/SGBQ0L",<list>,5,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2015-12-11T03:43:56Z","2015-12-11T03:43:58Z",NA,"2020-08-19T21:58:21Z","vt.vttidata","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.s30t4","dois","10.5061/dryad.s30t4",<list>,<list>,<list>,"Dryad",NA,NA,NA,NA,NA,NA,NA,"2016",<list>,<list>,<list>,"en","DATA","misc","dataset","Dataset","dataset","Dataset",<list>,<list>,<list>,"1",<list>,<list>,<list>,<list>,"http://datadryad.org/stash/dataset/doi:10.5061/dryad.s30t4",<list>,18,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,278,38,1,1,3,0,0,0,"2016-01-05T17:15:18Z","2016-01-05T17:15:19Z",NA,"2022-06-01T15:52:02Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.88354","dois","10.5061/dryad.88354",<list>,<list>,<list>,"Dryad",NA,NA,NA,NA,NA,NA,NA,"2017",<list>,<list>,<list>,"en","DATA","misc","dataset","Dataset","dataset","Dataset",<list>,<list>,<list>,"1",<list>,<list>,<list>,<list>,"http://datadryad.org/stash/dataset/doi:10.5061/dryad.88354",<list>,18,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,498,131,1,1,1,0,0,0,"2016-01-08T23:37:46Z","2016-01-08T23:37:47Z",NA,"2022-06-01T15:57:54Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.vm142","dois","10.5061/dryad.vm142",<list>,<list>,<list>,"Dryad",NA,NA,NA,NA,NA,NA,NA,"2016",<list>,<list>,<list>,"en","DATA","misc","dataset","Dataset","dataset","Dataset",<list>,<list>,<list>,"1",<list>,<list>,<list>,<list>,"http://datadryad.org/stash/dataset/doi:10.5061/dryad.vm142",<list>,16,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,412,143,1,1,14,0,0,0,"2016-01-14T15:49:08Z","2016-01-14T15:49:09Z",NA,"2022-05-31T20:55:58Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.cq983","dois","10.5061/dryad.cq983",<list>,<list>,<list>,"Dryad",NA,NA,NA,NA,NA,NA,NA,"2017",<list>,<list>,<list>,"en","DATA","misc","dataset","Dataset","dataset","Dataset",<list>,<list>,<list>,"1",<list>,<list>,<list>,<list>,"http://datadryad.org/stash/dataset/doi:10.5061/dryad.cq983",<list>,22,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,124,18,1,1,6,0,0,0,"2016-01-19T16:30:03Z","2016-01-19T16:30:04Z",NA,"2022-06-01T07:26:37Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.15787/vtt1k013","dois","10.15787/vtt1k013",<list>,<list>,<list>,"Virginia Tech Transportation Institute",NA,NA,NA,NA,NA,NA,NA,"2014",<list>,<list>,<list>,NA,"DATA","misc","dataset","Dataset","Event detail table,Forward and rear video,Time series data","Dataset",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://dataverse.vtti.vt.edu/citation?persistentId=doi:10.15787/VTT1/SS1UBM",<list>,15,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2016-02-05T18:14:14Z","2016-02-05T18:14:15Z",NA,"2020-08-19T22:10:52Z","vt.vttidata","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.15787/vtt1f597","dois","10.15787/vtt1f597",<list>,<list>,<list>,"Virginia Tech Transportation Institute",NA,NA,NA,NA,NA,NA,NA,"2016",<list>,<list>,<list>,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://dataverse.vtti.vt.edu/citation?persistentId=doi:10.15787/VTT1/BPY3DQ",<list>,10,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2016-02-05T18:53:08Z","2016-02-05T18:53:09Z",NA,"2020-08-19T22:10:54Z","vt.vttidata","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.r8p34","dois","10.5061/dryad.r8p34",<list>,<list>,<list>,"Dryad",NA,NA,NA,NA,NA,NA,NA,"2016",<list>,<list>,<list>,"en","DATA","misc","dataset","Dataset","dataset","Dataset",<list>,<list>,<list>,"1",<list>,<list>,<list>,<list>,"http://datadryad.org/stash/dataset/doi:10.5061/dryad.r8p34",<list>,50,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,24,4,1,1,1,0,0,0,"2016-02-10T16:32:52Z","2016-02-10T16:32:53Z",NA,"2022-06-01T14:27:36Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.15787/vtt19g63","dois","10.15787/vtt19g63",<list>,<list>,<list>,"Virginia Tech Transportation Institute",NA,NA,NA,NA,NA,NA,NA,"2015",<list>,<list>,<list>,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://dataverse.vtti.vt.edu/citation?persistentId=doi:10.15787/VTT1/IVOSA8",<list>,1,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2016-02-12T16:35:39Z","2016-02-12T16:35:40Z",NA,"2020-08-19T22:12:44Z","vt.vttidata","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.375dk","dois","10.5061/dryad.375dk",<list>,<list>,<list>,"Dryad",NA,NA,NA,NA,NA,NA,NA,"2016",<list>,<list>,<list>,"en","DATA","misc","dataset","Dataset","dataset","Dataset",<list>,<list>,<list>,"1",<list>,<list>,<list>,<list>,"http://datadryad.org/stash/dataset/doi:10.5061/dryad.375dk",<list>,16,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,375,72,1,1,1,0,0,0,"2016-02-15T15:29:51Z","2016-02-15T15:29:52Z",NA,"2022-06-01T03:52:10Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.15787/vtt15p45","dois","10.15787/vtt15p45",<list>,<list>,<list>,"Virginia Tech Transportation Institute",NA,NA,NA,NA,NA,NA,NA,"2016",<list>,<list>,<list>,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://dataverse.vtti.vt.edu/citation?persistentId=doi:10.15787/VTT1/BG8KSZ",<list>,8,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2016-02-17T15:55:28Z","2016-02-17T15:55:29Z",NA,"2020-08-19T22:14:16Z","vt.vttidata","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.7cq0k","dois","10.5061/dryad.7cq0k",<list>,<list>,<list>,"Dryad",NA,NA,NA,NA,NA,NA,NA,"2016",<list>,<list>,<list>,"en","DATA","misc","dataset","Dataset","dataset","Dataset",<list>,<list>,<list>,"1",<list>,<list>,<list>,<list>,"http://datadryad.org/stash/dataset/doi:10.5061/dryad.7cq0k",<list>,23,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,121,24,1,1,1,0,0,0,"2016-02-18T15:44:58Z","2016-02-18T15:44:59Z",NA,"2022-05-31T23:26:17Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.46717","dois","10.5281/zenodo.46717",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2016",<list>,<list>,<list>,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/46717",<list>,1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2016-02-29T15:16:13Z","2016-02-29T15:16:14Z",NA,"2020-07-27T16:27:18Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.15787/vtt1201d","dois","10.15787/vtt1201d",<list>,<list>,<list>,"Virginia Tech Transportation Institute",NA,NA,NA,NA,NA,NA,NA,"2015",<list>,<list>,<list>,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://dataverse.vtti.vt.edu/citation?persistentId=doi:10.15787/VTT1/ALEXMI",<list>,8,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2016-03-04T14:35:51Z","2016-03-04T14:35:53Z",NA,"2020-09-18T09:29:05Z","vt.vttidata","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.182dv","dois","10.5061/dryad.182dv",<list>,<list>,<list>,"Dryad",NA,NA,NA,NA,NA,NA,NA,"2016",<list>,<list>,<list>,"en","DATA","misc","dataset","Dataset","dataset","Dataset",<list>,<list>,<list>,"1",<list>,<list>,<list>,<list>,"http://datadryad.org/stash/dataset/doi:10.5061/dryad.182dv",<list>,18,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,435,58,2,2,21,0,0,0,"2016-03-08T07:15:09Z","2016-03-08T07:15:10Z",NA,"2022-05-31T20:41:23Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.q54rp","dois","10.5061/dryad.q54rp",<list>,<list>,<list>,"Dryad",NA,NA,NA,NA,NA,NA,NA,"2016",<list>,<list>,<list>,"en","DATA","misc","dataset","Dataset","dataset","Dataset",<list>,<list>,<list>,"1",<list>,<list>,<list>,<list>,"http://datadryad.org/stash/dataset/doi:10.5061/dryad.q54rp",<list>,44,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,350,111,1,1,1,0,0,0,"2016-03-08T15:45:30Z","2016-03-08T15:45:31Z",NA,"2022-06-01T07:42:30Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.15787/vtt1x59j","dois","10.15787/vtt1x59j",<list>,<list>,<list>,"Virginia Tech Transportation Institute",NA,NA,NA,NA,NA,NA,NA,"2016",<list>,<list>,<list>,NA,"DATA","misc","dataset","Dataset","Dataset/CSV Files with Kinematics Data, Clipped Front Video, Vehicle Detail and Driver Questionnaires Tables","Dataset",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://dataverse.vtti.vt.edu/citation?persistentId=doi:10.15787/VTT1/1GBZQ8",<list>,3,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2016-03-08T22:51:27Z","2016-03-08T22:51:28Z",NA,"2020-09-18T09:30:46Z","vt.vttidata","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.15787/vtt1sg6d","dois","10.15787/vtt1sg6d",<list>,<list>,<list>,"Virginia Tech Transportation Institute",NA,NA,NA,NA,NA,NA,NA,"2015",<list>,<list>,<list>,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://dataverse.vtti.vt.edu/dataset.xhtml?persistentId=doi:10.15787/VTT1/NITEZZ",<list>,4,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2016-03-11T16:58:02Z","2016-03-11T16:58:03Z",NA,"2020-09-18T09:32:03Z","vt.vttidata","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.48946","dois","10.5281/zenodo.48946",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2016",<list>,<list>,<list>,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/48946",<list>,1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,1,0,1,0,0,0,0,1,"2016-04-04T16:38:15Z","2016-04-04T16:38:16Z",NA,"2020-07-27T17:28:37Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.15787/vtt1np4g","dois","10.15787/vtt1np4g",<list>,<list>,<list>,"Virginia Tech Transportation Institute",NA,NA,NA,NA,NA,NA,NA,"2016",<list>,<list>,<list>,NA,"DATA","misc","dataset","Dataset","Dataset/Eye glance data; Front, Rear, Hands and Face video streams; Facial landmark annotations, Geometric method head rotation estimates; Mask head rotation estimates; Vehicle kinematics","Dataset",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://dataverse.vtti.vt.edu/citation?persistentId=doi:10.15787/VTT1/DAFUH5",<list>,2,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2016-04-04T18:34:41Z","2016-04-04T18:34:42Z",NA,"2020-09-18T09:49:56Z","vt.vttidata","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.15787/vtt1j01q","dois","10.15787/vtt1j01q",<list>,<list>,<list>,"Virginia Tech Transportation Institute",NA,NA,NA,NA,NA,NA,NA,"2016",<list>,<list>,<list>,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://dataverse.vtti.vt.edu/citation?persistentId=doi:10.15787/VTT1/OZQ6BL",<list>,9,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2016-04-11T17:23:45Z","2016-04-11T17:23:46Z",NA,"2020-09-18T10:01:39Z","vt.vttidata","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.17612/p7tg68","dois","10.17612/p7tg68",<list>,<list>,<list>,"Digital Rocks Portal University of Texas at Austin",NA,NA,NA,NA,NA,NA,NA,"2016",<list>,<list>,<list>,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://www.digitalrocksportal.org/projects/41/",<list>,3,NA,NA,TRUE,"findable",NA,0,0,0,1,0,0,0,0,"2016-04-13T19:49:48Z","2016-04-13T19:49:49Z",NA,"2020-07-27T17:35:22Z","tdl.digitalrocks","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.pq624","dois","10.5061/dryad.pq624",<list>,<list>,<list>,"Dryad",NA,NA,NA,NA,NA,NA,NA,"2017",<list>,<list>,<list>,"en","DATA","misc","dataset","Dataset","dataset","Dataset",<list>,<list>,<list>,"1",<list>,<list>,<list>,<list>,"http://datadryad.org/stash/dataset/doi:10.5061/dryad.pq624",<list>,17,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,1574,846,1,1,1,0,0,0,"2016-05-04T14:51:50Z","2016-05-04T14:51:51Z",NA,"2022-06-01T02:22:19Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.8kd35","dois","10.5061/dryad.8kd35",<list>,<list>,<list>,"Dryad",NA,NA,NA,NA,NA,NA,NA,"2016",<list>,<list>,<list>,"en","DATA","misc","dataset","Dataset","dataset","Dataset",<list>,<list>,<list>,"1",<list>,<list>,<list>,<list>,"http://datadryad.org/stash/dataset/doi:10.5061/dryad.8kd35",<list>,21,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,174,37,1,1,5,0,0,0,"2016-05-11T13:36:28Z","2016-05-11T13:36:29Z",NA,"2022-06-01T16:05:51Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.55425","dois","10.5281/zenodo.55425",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2016",<list>,<list>,<list>,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/55425",<list>,1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2016-06-13T10:24:38Z","2016-06-13T10:24:39Z",NA,"2020-07-27T18:30:04Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.6084/m9.figshare.3439571","dois","10.6084/m9.figshare.3439571",<list>,<list>,<list>,"Taylor & Francis",NA,NA,NA,NA,NA,NA,NA,"2016",<list>,<list>,<list>,NA,"RPRT","article","article-journal","ScholarlyArticle","Journal contribution","Text",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://tandf.figshare.com/articles/journal_contribution/Preparation_of_nitrate-selective_porous_magnetic_resin_and_assessment_of_its_performance_in_removing_nitrate_from_groundwater/3439571",<list>,3,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2016-06-16T19:42:02Z","2016-06-16T19:42:03Z",NA,"2022-08-11T18:40:13Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.6084/m9.figshare.3439571.v1","dois","10.6084/m9.figshare.3439571.v1",<list>,<list>,<list>,"Taylor & Francis",NA,NA,NA,NA,NA,NA,NA,"2016",<list>,<list>,<list>,NA,"RPRT","article","article-journal","ScholarlyArticle","Journal contribution","Text",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://tandf.figshare.com/articles/journal_contribution/Preparation_of_nitrate-selective_porous_magnetic_resin_and_assessment_of_its_performance_in_removing_nitrate_from_groundwater/3439571/1",<list>,3,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2016-06-16T19:42:02Z","2016-06-16T19:42:03Z",NA,"2022-08-11T18:40:13Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.56966","dois","10.5281/zenodo.56966",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2016",<list>,<list>,<list>,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/56966",<list>,1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2016-07-03T21:56:14Z","2016-07-03T21:56:15Z",NA,"2020-07-27T18:57:56Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.gt57f","dois","10.5061/dryad.gt57f",<list>,<list>,<list>,"Dryad",NA,NA,NA,NA,NA,NA,NA,"2016",<list>,<list>,<list>,"en","DATA","misc","dataset","Dataset","dataset","Dataset",<list>,<list>,<list>,"1",<list>,<list>,<list>,<list>,"http://datadryad.org/stash/dataset/doi:10.5061/dryad.gt57f",<list>,26,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,357,148,1,1,8,0,0,0,"2016-07-06T13:28:05Z","2016-07-06T13:28:06Z",NA,"2022-06-01T03:09:47Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.46r48","dois","10.5061/dryad.46r48",<list>,<list>,<list>,"Dryad",NA,NA,NA,NA,NA,NA,NA,"2017",<list>,<list>,<list>,"en","DATA","misc","dataset","Dataset","dataset","Dataset",<list>,<list>,<list>,"1",<list>,<list>,<list>,<list>,"http://datadryad.org/stash/dataset/doi:10.5061/dryad.46r48",<list>,16,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,160,32,1,1,2,0,0,0,"2016-07-08T12:30:26Z","2016-07-08T12:30:27Z",NA,"2022-06-01T11:17:38Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.15787/vtt14s3k","dois","10.15787/vtt14s3k",<list>,<list>,<list>,"Virginia Tech Transportation Institute",NA,NA,NA,NA,NA,NA,NA,"2016",<list>,<list>,<list>,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://dataverse.vtti.vt.edu/citation?persistentId=doi:10.15787/VTT1/EEEGND",<list>,6,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2016-07-29T14:45:24Z","2016-07-29T14:45:25Z",NA,"2020-09-18T12:13:51Z","vt.vttidata","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.59231","dois","10.5281/zenodo.59231",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2016",<list>,<list>,<list>,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/59231",<list>,1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2016-08-01T20:23:01Z","2016-08-01T20:23:02Z",NA,"2020-07-27T19:14:09Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
